candidate_id,display_name,status,resolution_target,first_seen_batch,discovery_url,evidence_kind,team_region,region_evidence_url,reviewed_on,decision_reason
cand-circle-take,Circle Take,included,census:circle-take,RECURSIVE-020,https://github.com/wassermanproductions/circle-take,source-repository,unknown,,2026-08-12,AI dailies workspace compares quality-gated takes preserves prompt and seed provenance promotes circled winners and emits reshoot decisions
cand-cork-board,Cork Board,included,census:cork-board,RECURSIVE-020,https://github.com/wassermanproductions/cork-board,source-repository,unknown,,2026-08-12,Local-first filmmaking wall and MCP surface author versioned scene cards acts arcs prompts checkpoints and production exports
cand-wasserman-hermes-agent,Hermes Agent fork,excluded,,RECURSIVE-020,https://github.com/wassermanproductions/hermes-agent,source-repository,unknown,,2026-08-12,Fork is a generic agent distribution with no independently evidenced Design-specific workspace in this repository
cand-hermes-davinci-resolve-plugin,Hermes DaVinci Resolve Plugin,duplicate,census:unofficial-davinci-mcp,RECURSIVE-020,https://github.com/wassermanproductions/hermes-davinci-resolve-plugin,source-repository,unknown,,2026-08-12,Same maintainer plugin exposes a narrower Hermes-specific subset of the canonical DaVinci live and interchange surface
cand-hermes-world-landing,Hermes World Landing,excluded,,RECURSIVE-020,https://github.com/wassermanproductions/hermes-world-landing,source-repository,unknown,,2026-08-12,Marketing site renders a product landing page and has no user Design artifact workflow
cand-hermes-world-scroll,HermesWorld Scroll Landing Page,excluded,,RECURSIVE-020,https://github.com/wassermanproductions/hermes-world-scroll,source-repository,unknown,,2026-08-12,Image-backed static marketing page documents its own layout but is not an AI-native Design product
cand-hermesworld,HermesWorld Landing Page,excluded,,RECURSIVE-020,https://github.com/wassermanproductions/hermesworld,source-repository,unknown,,2026-08-12,Second marketing implementation describes a future game but exposes no ordinary-user creation or correction workspace
cand-master-canvas,Master Canvas,included,census:master-canvas,RECURSIVE-020,https://github.com/wassermanproductions/master-canvas,source-repository,unknown,,2026-08-12,Local visual board and agent interface jointly edit shots prompts references assets and deterministic generator handoff packages
cand-master-canvas-hermes-plugin,Master Canvas Hermes Plugin,duplicate,census:master-canvas,RECURSIVE-020,https://github.com/wassermanproductions/master-canvas-hermes-plugin,source-repository,unknown,,2026-08-12,Hermes plugin operates the same Master Canvas project and handoff artifact already owned by the application
cand-master-canvas-mcp,Master Canvas MCP,duplicate,census:master-canvas,RECURSIVE-020,https://github.com/wassermanproductions/master-canvas-mcp,source-repository,unknown,,2026-08-12,Standalone headless server republishes the bundled MCP bridge over the same master-canvas-project JSON authority
cand-motion-previs-mcp,Motion Previs MCP,duplicate,census:motion-previs-studio,RECURSIVE-020,https://github.com/wassermanproductions/motion-previs-mcp,source-repository,unknown,,2026-08-12,Standalone bridge drives the running Motion Previs Studio and does not own a separate session or production pack
cand-neon-serpent,Neon Serpent,excluded,,RECURSIVE-020,https://github.com/wassermanproductions/neon-serpent,source-repository,unknown,,2026-08-12,Finished browser game is software output rather than a product for Design work
cand-sam-pdf-studio,Sam PDF Studio,included,census:sam-pdf-studio,RECURSIVE-020,https://github.com/wassermanproductions/sam-pdf-studio,source-repository,unknown,,2026-08-12,Direct PDF editor and agent engine preserve the original through a real version stack until explicit save while supporting in-place correction and delivery
cand-sam-pdf-studio-mcp,Sam PDF Studio MCP,duplicate,census:sam-pdf-studio,RECURSIVE-020,https://github.com/wassermanproductions/sam-pdf-studio-mcp,source-repository,unknown,,2026-08-12,Thin bridge spawns the canonical application's PyMuPDF engine and always writes a derivative path rather than a new product artifact
cand-sams-dailies-run,Sam's Dailies Run,excluded,,RECURSIVE-020,https://github.com/wassermanproductions/sams-dailies-run,source-repository,unknown,,2026-08-12,Single-file arcade game has no user Design authoring review or artifact loop
cand-scriptbreak,ScriptBreak,included,census:scriptbreak,RECURSIVE-020,https://github.com/wassermanproductions/scriptbreak,source-repository,unknown,,2026-08-12,Editable screenplay breakdown project versions scenes bibles shots schedules and style constraints then compiles self-executing prompt packs
cand-slate,Slate,included,census:slate,RECURSIVE-020,https://github.com/wassermanproductions/slate,source-repository,unknown,,2026-08-12,Structured prompt studio keeps film bibles locked lines continuity checks take history and model-specific preflight within a writable agent project
cand-storyboard-reference-studio,Storyboard Reference Studio,included,census:storyboard-reference-studio,RECURSIVE-020,https://github.com/wassermanproductions/storyboard-reference-studio,source-repository,unknown,,2026-08-12,Versionable reference board supports frame selection crop annotation prompt correction animatic review and deterministic package export
cand-unofficial-davinci-mcp,Wasserman's Unofficial DaVinci MCP,included,census:unofficial-davinci-mcp,RECURSIVE-020,https://github.com/wassermanproductions/unofficial-davinci-mcp,source-repository,unknown,,2026-08-12,Agent editing surface combines preview-before-mutate Resolve control with deterministic interchange beat color dialogue and loudness evidence
cand-wasserman-org-metadata,Wasserman Productions organization metadata,excluded,,RECURSIVE-020,https://github.com/wassermanproductions/wassermanproductions,source-repository,unknown,,2026-08-12,Organization profile repository is a catalog of linked products rather than an executable user workflow
cand-wassermans-filmmaker-suite,Wasserman's Filmmaker Suite,excluded,,RECURSIVE-020,https://github.com/wassermanproductions/wassermans-filmmaker-suite,source-repository,unknown,,2026-08-12,Suite repository documents and installs independently counted apps but owns no shared Design artifact or editing runtime
cand-quilter,Quilter,included,census:quilter,RECURSIVE-021,https://www.quilter.ai/,first-party,unknown,,2026-08-12,Physics-driven PCB workspace explores parallel candidates exposes constraint coverage for review and returns native EDA files for final DRC and fabrication
cand-seko,Seko,included,census:seko,RECURSIVE-021,https://seko.sensetime.com/,first-party,unknown,,2026-08-12,First-party video platform retains scripts subjects scenes storyboards generation history node canvases and a timeline editor before final export
cand-davinci-resolve,DaVinci Resolve,included,census:davinci-resolve,RECURSIVE-021,https://www.blackmagicdesign.com/products/davinciresolve,first-party,unknown,,2026-08-12,Established native editing color VFX audio and photo project adds directly adjustable AI tools within its timelines nodes versions and collaboration model
cand-comfyui-mcp,comfyui-mcp,included,census:comfyui-mcp,SAT-GH-021,https://github.com/artokun/comfyui-mcp,source-repository,United-States,https://github.com/artokun,2026-08-12,Local-first control plane authors and edits the live ComfyUI graph node by node while pinning workflow identity and retaining reproducible execution snapshots
cand-figsor,Figsor,included,census:figsor,SAT-GH-021,https://github.com/AsifKabirAntu/figsor,source-repository,unknown,,2026-08-12,Authenticated WebSocket bridge reads and mutates native Figma nodes components variables vectors and layout through a broad MCP surface
cand-trace-pcb,Trace,included,census:trace-pcb,SAT-GH-021,https://github.com/buildwithtrace/trace,source-repository,unknown,,2026-08-12,KiCad-derived desktop workspace synchronizes an AI-editable circuit representation with standard visual schematic and PCB files plus approval history and rule checks
cand-aicanva,AICanva,excluded,,SAT-GH-021,https://github.com/danrobuilds/AICanva,source-repository,unknown,,2026-08-12,Repository contains design generation and local drag code but its checked frontend and backend disagree on request fields response shape and Fabric object model so no working end-to-end editor is evidenced
cand-clai,Clai,included,census:clai,SAT-GH-021,https://github.com/ericpungholee/Clai,source-repository,Canada,https://github.com/ericpungholee,2026-08-12,Prompt-to-physical-product workspace persists project state and versioned GLB outputs while exposing a directly adjustable packaging dieline and export path
cand-open-design-nexu,Open Design,excluded,,SAT-GH-021,https://github.com/nexu-io/agentic-design,source-repository,unknown,,2026-08-12,First-party repository explicitly labels the product pre-alpha and contains research examples and roadmap material rather than a current executable canvas
cand-fablecut,FableCut,included,census:fablecut,SAT-GH-021,https://github.com/ronak-create/FableCut,source-repository,India,https://github.com/ronak-create,2026-08-12,Browser NLE makes one revision-guarded project JSON editable by human UI file writes REST and MCP then hot reloads and frame-accurately exports it
cand-figma-to-ai-prompter,Figma to AI Prompter,excluded,,SAT-GH-021,https://github.com/royvillasana/figma-to-ai-prompter,source-repository,unknown,,2026-08-12,Current repository is a manual prompt and output template pipeline and names an automated Figma plugin only as future work
cand-code2video,Code2Video,included,census:code2video,SAT-GH-021,https://github.com/showlab/Code2Video,source-repository,Singapore,https://github.com/showlab/Code2Video,2026-08-12,Released runnable tri-agent system materializes debuggable Manim source storyboards renders and visual-critic refinements rather than only a research claim
cand-fluxwing-skills,Fluxwing Skills,included,census:fluxwing-skills,SAT-GH-021,https://github.com/trabian/fluxwing-skills,source-repository,United-States,https://github.com/trabian,2026-08-12,Installable skills author component and screen files in the project workspace and support conversational iteration validation states and screenshot reconstruction
cand-uxscii,UXSCII,included,census:uxscii,SAT-GH-021,https://github.com/trabian/uxscii,source-repository,United-States,https://github.com/trabian,2026-08-12,Independent open text artifact format couples JSON component semantics with ASCII views plus a schema validator CLI and versioning rules
cand-kintsugi,Kintsugi,included,census:kintsugi,SAT-GH-021,https://github.com/VeriTeknik/kintsugi,source-repository,Netherlands,https://github.com/VeriTeknik,2026-08-12,Source annotations define governed human and agent editable surfaces while a manifest validator and revision registry preserve intent attribution and rollback
cand-cxdesigner,cxDesinger,included,census:cxdesigner,SAT-GH-021,https://github.com/zuoliang0/cxDesinger,source-repository,unknown,,2026-08-12,Local Electron studio carries product plans page image versions reviewed slice regions reusable assets and code context in a human-readable project directory
cand-pigcasso-canvas,Pigcasso Canvas,included,census:pigcasso-canvas,SAT-GH-021,https://github.com/kevinsslin/pigcasso-canva,source-repository,Taiwan,https://github.com/kevinsslin,2026-08-12,AI-native tldraw and Fabric workspace persists canvas snapshots and chat while retaining direct selection editing history export and publishing controls
cand-sandyup-comfyui-mcp,sandyup/comfyui-mcp,duplicate,census:comfyui-mcp,SAT-GH-021,https://github.com/sandyup/comfyui-mcp,source-repository,unknown,,2026-08-12,Snapshot republishes the same package name product copy documentation links badges and artokun control-plane identity without a separate workflow authority
cand-comfyui,ComfyUI,included,census:comfyui,RECURSIVE-022,https://github.com/Comfy-Org/ComfyUI,source-repository,unknown,,2026-08-12,Open node-graph platform makes AI media workflows directly inspectable editable reusable executable and recoverable instead of hiding generation behind one prompt
cand-comfy-cloud,Comfy Cloud,duplicate,census:comfyui,RECURSIVE-022,https://docs.comfy.org/get_started/cloud,first-party,unknown,,2026-08-12,Managed deployment adds hosted GPUs accounts and saved workflow services while retaining the canonical ComfyUI graph format and canvas authority
cand-comfy-mcp-official,Comfy MCP,included,census:comfy-mcp-official,RECURSIVE-022,https://docs.comfy.org/agent-tools/mcp,first-party,unknown,,2026-08-12,Official cloud and local connections expose one agent product for discovering validating running saving versioning and reopening real ComfyUI workflows
cand-comfy-in-app-agent,Comfy In-App Agent,included,census:comfy-in-app-agent,RECURSIVE-022,https://docs.comfy.org/agent-tools/in-app-agent,first-party,unknown,,2026-08-12,Private-alpha product surface places chat beside the Comfy Cloud canvas and lets the agent build and edit the visible native graph
cand-comfy-skills,Comfy Skills,duplicate,census:comfy-mcp-official,RECURSIVE-022,https://github.com/Comfy-Org/comfy-skills,source-repository,unknown,,2026-08-12,Canonical plugin bundles the hosted Comfy MCP configuration and steering commands but owns no workflow account graph or execution runtime of its own
cand-comfy-cli,Comfy CLI,duplicate,census:comfyui,RECURSIVE-022,https://github.com/Comfy-Org/comfy-cli,source-repository,unknown,,2026-08-12,Command engine installs launches validates and executes the same ComfyUI workspace and is wrapped by official Local Comfy MCP rather than creating a second design authority
cand-quiverai,QuiverAI,included,census:quiverai,RECURSIVE-022,https://quiver.ai/,first-party,United-States,https://github.com/quiverai,2026-08-12,Hosted vector product generates and vectorizes structured SVGs supports candidate comparison and gallery recovery and delivers source vectors or rendered derivatives
cand-quiverai-mcp,QuiverAI MCP,duplicate,census:quiverai,RECURSIVE-022,https://docs.quiver.ai/app/mcp,first-party,United-States,https://github.com/quiverai,2026-08-12,Remote agent surface reads the same Gallery and starts generation vectorization and animation tasks in the same QuiverAI account
