wave_id,candidate_id,selection_stratum,selection_reason,outcome,reviewed_on,decisive_evidence
VERIFY-059,cand-quiver-arrow-models,model-product-boundary,Tests named foundational models against an independently usable Design project,excluded,2026-08-12,Arrow variants are selectable inference capabilities inside QuiverAI app API MCP and integrations and expose no standalone artifact lifecycle
VERIFY-059,cand-trace-cli,multi-interface-identity,Tests terminal authoring against a separate EDA product,duplicate,2026-08-12,Official docs state desktop and CLI share engine backend account quota versions teams and local KiCad and Trace project files
VERIFY-059,cand-trace-mcp,multi-interface-identity,Tests hosted and local servers against separate circuit authority,duplicate,2026-08-12,Both expose Trace review generation and checks and local mode scopes directly to the existing project directory
VERIFY-059,cand-trace-plugin,distribution-boundary,Tests installable knowledge against independent EDA execution,duplicate,2026-08-12,Plugin installs Trace skills and configures MCP but requires Trace CLI and account for every project operation
VERIFY-059,cand-trace-sdks,multi-interface-identity,Tests programmatic agent clients against independent product state,duplicate,2026-08-12,SDKs execute the same Trace tool loop and share the product backend file formats and version services
VERIFY-059,cand-trace-github-action,automation-component,Tests CI packaging against an authoring product,duplicate,2026-08-12,Action installs and authenticates Trace CLI so repository checks and exports still operate the canonical circuit project
VERIFY-059,cand-trace-partner-api,developer-surface-identity,Tests partner endpoints against an independent user product,duplicate,2026-08-12,Endpoints expose Trace component schematic and validation capabilities and create no distinct project authority or review surface
VERIFY-059,cand-trace-symbols-library,component-artifact-platform,Tests a catalog against a complete AI generation review validation and handoff loop,included,2026-08-12,Users describe a component preview generated symbol data copy native canvas or library forms download and contribute validated KiCad artifacts
VERIFY-059,cand-trace-footprints-library,shared-platform-identity,Tests the paired footprint site against a separate product architecture,duplicate,2026-08-12,Symbols and footprints use one documented platform architecture account contribution path and paired EDA component lifecycle
VERIFY-060,cand-remotion,code-authoritative-motion,Tests whether agent generation visual correction and delivery share a durable editable artifact,included,2026-08-12,Official skills edit React compositions Studio writes compatible direct manipulation back to source and renderers execute that same source
VERIFY-060,cand-canvoss,shared-operation-canvas,Tests whether direct and agent edits converge on one hostable document model,included,2026-08-12,LayoutDocument EditorOp reducer editor history agent tool loop validation and Playwright rendering are implemented across the public packages
VERIFY-060,cand-huashu-design,cross-medium-agent-workflow,Tests an installable skill for a complete variant review refinement and delivery loop,included,2026-08-12,Artifact-specific source workflows require multiple directions critique verification and delivery of editable files plus derived previews
VERIFY-060,cand-homeverse,structured-interior-authority,Tests generated candidates against a directly editable and persisted scene lifecycle,included,2026-08-12,Blueprint and brief parsing generate structured data while SQL projects designs and objects support direct 3D edits and copilot graph mutations
VERIFY-060,cand-hangover,engineering-canvas-agent,Tests model-generated electronics against deterministic repair direct editing and persistence,included,2026-08-12,Cognee and OpenAI integrations generate circuit graphs derivePins normalizes handles and the XYFlow project canvas autosaves to MongoDB
VERIFY-060,cand-cova,constrained-config-agent,Tests real model participation against a shared editable product object,included,2026-08-12,OpenAI-compatible responses are parsed clamped merged into the manual editor state undoable and rendered from that same persisted configuration
VERIFY-060,cand-logo-generator-skill,filesystem-variant-workflow,Tests an agent skill for explicit alternative comparison source refinement and handoff,included,2026-08-12,The skill requires six or more SVG directions a comparison artifact user selection refinement PNG conversion and optional showcase generation
VERIFY-060,cand-framerdashboard,simulated-ai-boundary,Tests AI-labeled product behavior for actual model or agent participation,excluded,2026-08-12,Repository documentation and implementation identify a deterministic mock rules engine rather than an AI runtime
VERIFY-060,cand-esim-kicad-health-analyzer,simulated-ai-boundary,Tests an engineering copilot for actual model or agent participation,excluded,2026-08-12,Chat and copilot handlers dispatch keywords to fixed recommendations without a model call or agent execution loop
VERIFY-060,cand-awatif,marketing-source-gap,Tests an AI-native label against the current executable architecture,excluded,2026-08-12,Public source contains structural analysis visualization and editing but no prompt model chat or agent integration
VERIFY-060,cand-opencut-rewrite,future-interface-boundary,Tests a planned agent surface against the current executable product,excluded,2026-08-12,The rewrite roadmap names MCP and agent control as future work and the pinned source does not yet implement AI participation
VERIFY-061,cand-remotion-agent-skills,agent-interface-identity,Tests installable agent knowledge against a separate video artifact lifecycle,duplicate,2026-08-12,Skills are generated from the monorepo and instruct external agents to edit preview and render canonical Remotion source
VERIFY-061,cand-remotion-cursor-plugin,distribution-boundary,Tests an official client plugin against an independent product,duplicate,2026-08-12,README identifies the repository as generated from the Remotion monorepo and directs all source changes back there
VERIFY-061,cand-remotion-codex-plugin,distribution-boundary,Tests an official client plugin against an independent product,duplicate,2026-08-12,Package distributes canonical Remotion skills and has no separate project state or visual authority
VERIFY-061,cand-remotion-kimi-code-plugin,distribution-boundary,Tests an official client plugin against an independent product,duplicate,2026-08-12,Package distributes canonical Remotion skills and operates ordinary composition files
VERIFY-061,cand-remotion-claude-code-plugin,distribution-boundary,Tests an official client plugin against an independent product,duplicate,2026-08-12,Package distributes canonical Remotion skills and operates ordinary composition files
VERIFY-061,cand-remotion-studio,visual-interface-identity,Tests direct visual editing against a separate canvas document,duplicate,2026-08-12,Studio evaluates React compositions and writes supported timeline and interactivity changes back to the same project source
VERIFY-061,cand-remotion-browser-studio,visual-interface-identity,Tests browser hosting against a separate product authority,duplicate,2026-08-12,Internal package runs Studio in a browser workspace and saves compatible changes into Remotion source
VERIFY-061,cand-remotion-renderer,delivery-interface-identity,Tests rendering against an independent visual product,duplicate,2026-08-12,Renderer executes the canonical composition and produces media without owning authoring state
VERIFY-061,cand-remotion-lambda,delivery-interface-identity,Tests serverless orchestration against an independent visual product,duplicate,2026-08-12,Lambda distributes rendering of the canonical source and returns derivative output
